threshold,threshold_quantile,accuracy,precision,recall,f1,roc_auc,pr_auc,false_positive_rate,recall_at_5pct_fpr,noise_seed
0.0476318359375,0.95,0.9416666666666667,0.9649122807017544,0.9166666666666666,0.9401709401709402,0.9779166666666668,0.9771765347485634,0.03333333333333333,0.9666666666666667,101
0.0476318359375,0.95,0.9416666666666667,0.9649122807017544,0.9166666666666666,0.9401709401709402,0.9851388888888888,0.9781860311155246,0.03333333333333333,0.9166666666666666,202
0.052734375,0.95,0.9333333333333333,0.9814814814814815,0.8833333333333333,0.9298245614035088,0.9381944444444444,0.9370812951316096,0.016666666666666666,0.8833333333333333,303
